date_administered,administering_provider_type,new_primary_series_doses,new_recipients,new_series_completed,new_booster_doses,new_booster_recipients,new_2nd_booster_recipients,new_bivalent_booster_doses,new_bivalent_booster_recipients,cumulative_primary_series_doses,cumulative_recipients,cumulative_series_completed,cumulative_booster_doses,cumulative_booster_recipients,cumulative_2nd_booster_recipients,cumulative_bivalent_booster_doses,cumulative_bivalent_booster_recipients,data_as_of,data_updated_at,data_loaded_at
2021/02/22,DPH Only,1684,512,1175,0,0,0,0,0,40769,28662,12194,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/02/23,DPH Only,1530,517,1022,0,0,0,0,0,42299,29179,13216,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/02/24,DPH Only,1545,717,832,0,0,0,0,0,43844,29896,14048,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/02/25,DPH Only,1732,828,912,0,0,0,0,0,45576,30724,14960,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/02/26,DPH Only,1945,925,1021,0,0,0,0,0,47521,31649,15981,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/02/27,DPH Only,1730,858,876,0,0,0,0,0,49251,32507,16857,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/02/28,DPH Only,1244,811,434,0,0,0,0,0,50495,33318,17291,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/01,DPH Only,2062,1022,1061,0,0,0,0,0,52557,34340,18352,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/02,DPH Only,1838,949,900,0,0,0,0,0,54395,35289,19252,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/03,DPH Only,2192,1301,907,0,0,0,0,0,56587,36590,20159,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/04,DPH Only,1547,890,683,0,0,0,0,0,58134,37480,20842,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/05,DPH Only,1508,830,706,0,0,0,0,0,59642,38310,21548,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/06,DPH Only,1487,686,808,0,0,0,0,0,61129,38996,22356,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/07,DPH Only,1159,745,427,0,0,0,0,0,62288,39741,22783,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/08,DPH Only,1369,1010,379,0,0,0,0,0,63657,40751,23162,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/09,DPH Only,1679,1247,461,0,0,0,0,0,65336,41998,23623,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/10,DPH Only,1729,1381,412,0,0,0,0,0,67065,43379,24035,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/11,DPH Only,1743,1315,495,0,0,0,0,0,68808,44694,24530,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/12,DPH Only,2053,1343,767,0,0,0,0,0,70861,46037,25297,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/13,DPH Only,1738,1259,493,0,0,0,0,0,72599,47296,25790,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/14,DPH Only,1382,896,498,0,0,0,0,0,73981,48192,26288,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/15,DPH Only,1703,1271,466,0,0,0,0,0,75684,49463,26754,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/16,DPH Only,1811,1217,664,0,0,0,0,0,77495,50680,27418,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/17,DPH Only,1699,1094,664,0,0,0,0,0,79194,51774,28082,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/18,DPH Only,1633,991,739,0,0,0,0,0,80827,52765,28821,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/19,DPH Only,1803,1004,848,0,0,0,0,0,82630,53769,29669,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/20,DPH Only,1643,1054,605,0,0,0,0,0,84273,54823,30274,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/21,DPH Only,1119,614,592,0,0,0,0,0,85392,55437,30866,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/22,DPH Only,1890,1199,757,0,0,0,0,0,87282,56636,31623,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/23,DPH Only,1714,1009,763,0,0,0,0,0,88996,57645,32386,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/24,DPH Only,1944,1145,978,0,0,0,0,0,90940,58790,33364,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/25,DPH Only,2088,1280,1029,0,0,0,0,0,93028,60070,34393,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/26,DPH Only,1989,1175,851,0,0,0,0,0,95017,61245,35244,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/27,DPH Only,2023,1215,823,0,0,0,0,0,97040,62460,36067,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/28,DPH Only,1416,674,762,0,0,0,0,0,98456,63134,36829,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/29,DPH Only,2200,1116,1164,0,0,0,0,0,100656,64250,37993,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/30,DPH Only,2215,1049,1319,0,0,0,0,0,102871,65299,39312,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/03/31,DPH Only,2230,845,1470,0,0,0,0,0,105101,66144,40782,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/01,DPH Only,2303,1181,1256,0,0,0,0,0,107404,67325,42038,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/02,DPH Only,2570,1405,1353,0,0,0,0,0,109974,68730,43391,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/03,DPH Only,2215,1178,1053,0,0,0,0,0,112189,69908,44444,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/04,DPH Only,1457,597,884,0,0,0,0,0,113646,70505,45328,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/05,DPH Only,2288,1064,1302,0,0,0,0,0,115934,71569,46630,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/06,DPH Only,2225,928,1412,0,0,0,0,0,118159,72497,48042,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/07,DPH Only,2098,1018,1211,0,0,0,0,0,120257,73515,49253,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/08,DPH Only,1985,1040,1045,0,0,0,0,0,122242,74555,50298,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/09,DPH Only,2963,2121,1262,0,0,0,0,0,125205,76676,51560,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/10,DPH Only,2736,1769,1061,0,0,0,0,0,127941,78445,52621,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/11,DPH Only,2124,1584,550,0,0,0,0,0,130065,80029,53171,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/12,DPH Only,2440,1581,970,0,0,0,0,0,132505,81610,54141,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/13,DPH Only,2259,1520,743,0,0,0,0,0,134764,83130,54884,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/14,DPH Only,2502,1666,845,0,0,0,0,0,137266,84796,55729,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/15,DPH Only,2300,1443,869,0,0,0,0,0,139566,86239,56598,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/16,DPH Only,2589,1553,1047,0,0,0,0,0,142155,87792,57645,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/17,DPH Only,2229,1114,1123,0,0,0,0,0,144384,88906,58768,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/18,DPH Only,1247,618,636,0,0,0,0,0,145631,89524,59404,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/19,DPH Only,1963,815,1214,0,0,0,0,0,147594,90339,60618,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/20,DPH Only,1730,771,971,0,0,0,0,0,149324,91110,61589,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/21,DPH Only,1507,783,745,0,0,0,0,0,150831,91893,62334,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/22,DPH Only,1590,648,963,0,0,0,0,0,152421,92541,63297,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/23,DPH Only,1740,614,1139,0,0,0,0,0,154161,93155,64436,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/24,DPH Only,1726,515,1224,0,0,0,0,0,155887,93670,65660,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/25,DPH Only,778,184,598,0,0,0,0,0,156665,93854,66258,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/26,DPH Only,1308,373,964,0,0,0,0,0,157973,94227,67222,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/27,DPH Only,1301,423,887,0,0,0,0,0,159274,94650,68109,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/28,DPH Only,1287,458,836,0,0,0,0,0,160561,95108,68945,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/29,DPH Only,1297,400,910,0,0,0,0,0,161858,95508,69855,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/04/30,DPH Only,1924,435,1502,0,0,0,0,0,163782,95943,71357,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/01,DPH Only,2060,400,1670,0,0,0,0,0,165842,96343,73027,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/02,DPH Only,1427,174,1254,0,0,0,0,0,167269,96517,74281,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/03,DPH Only,1810,332,1494,0,0,0,0,0,169079,96849,75775,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/04,DPH Only,1621,327,1333,0,0,0,0,0,170700,97176,77108,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/05,DPH Only,1606,307,1363,0,0,0,0,0,172306,97483,78471,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/06,DPH Only,1554,400,1251,0,0,0,0,0,173860,97883,79722,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/07,DPH Only,1873,396,1522,0,0,0,0,0,175733,98279,81244,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/08,DPH Only,1491,256,1251,0,0,0,0,0,177224,98535,82495,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/09,DPH Only,841,80,768,0,0,0,0,0,178065,98615,83263,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/10,DPH Only,1154,221,965,0,0,0,0,0,179219,98836,84228,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/11,DPH Only,1177,237,999,0,0,0,0,0,180396,99073,85227,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/12,DPH Only,1114,251,922,0,0,0,0,0,181510,99324,86149,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/13,DPH Only,1242,283,1006,0,0,0,0,0,182752,99607,87155,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/14,DPH Only,1262,353,954,0,0,0,0,0,184014,99960,88109,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/15,DPH Only,1158,459,714,0,0,0,0,0,185172,100419,88823,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/16,DPH Only,172,60,116,0,0,0,0,0,185344,100479,88939,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/17,DPH Only,972,352,658,0,0,0,0,0,186316,100831,89597,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/18,DPH Only,857,335,599,0,0,0,0,0,187173,101166,90196,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/19,DPH Only,703,293,503,0,0,0,0,0,187876,101459,90699,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/20,DPH Only,832,285,626,0,0,0,0,0,188708,101744,91325,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/21,DPH Only,817,362,519,0,0,0,0,0,189525,102106,91844,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/22,DPH Only,826,358,488,0,0,0,0,0,190351,102464,92332,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/23,DPH Only,92,26,70,0,0,0,0,0,190443,102490,92402,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/24,DPH Only,617,257,393,0,0,0,0,0,191060,102747,92795,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/25,DPH Only,613,255,430,0,0,0,0,0,191673,103002,93225,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/26,DPH Only,510,196,353,0,0,0,0,0,192183,103198,93578,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/27,DPH Only,611,227,443,0,0,0,0,0,192794,103425,94021,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/28,DPH Only,636,253,420,0,0,0,0,0,193430,103678,94441,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/29,DPH Only,640,309,342,0,0,0,0,0,194070,103987,94783,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/30,DPH Only,64,21,44,0,0,0,0,0,194134,104008,94827,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/05/31,DPH Only,7,4,4,0,0,0,0,0,194141,104012,94831,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/01,DPH Only,682,248,498,0,0,0,0,0,194823,104260,95329,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/02,DPH Only,395,164,277,0,0,0,0,0,195218,104424,95606,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/03,DPH Only,571,236,395,0,0,0,0,0,195789,104660,96001,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/04,DPH Only,711,276,495,0,0,0,0,0,196500,104936,96496,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/05,DPH Only,712,252,481,0,0,0,0,0,197212,105188,96977,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/06,DPH Only,86,26,62,0,0,0,0,0,197298,105214,97039,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/07,DPH Only,572,220,383,0,0,0,0,0,197870,105434,97422,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/08,DPH Only,440,209,300,0,0,0,0,0,198310,105643,97722,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/09,DPH Only,411,205,283,0,0,0,0,0,198721,105848,98005,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/10,DPH Only,396,186,247,0,0,0,0,0,199117,106034,98252,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/11,DPH Only,469,200,312,0,0,0,0,0,199586,106234,98564,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/12,DPH Only,487,158,341,0,0,0,0,0,200073,106392,98905,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/13,DPH Only,36,15,22,0,0,0,0,0,200109,106407,98927,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/14,DPH Only,355,160,226,0,0,0,0,0,200464,106567,99153,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/15,DPH Only,385,167,269,0,0,0,0,0,200849,106734,99422,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/16,DPH Only,341,174,229,0,0,0,0,0,201190,106908,99651,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/17,DPH Only,324,156,218,0,0,0,0,0,201514,107064,99869,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/18,DPH Only,473,164,351,0,0,0,0,0,201987,107228,100220,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/19,DPH Only,251,109,160,0,0,0,0,0,202238,107337,100380,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/20,DPH Only,46,25,24,0,0,0,0,0,202284,107362,100404,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/21,DPH Only,206,126,107,0,0,0,0,0,202490,107488,100511,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/22,DPH Only,327,145,244,0,0,0,0,0,202817,107633,100755,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/23,DPH Only,271,142,174,0,0,0,0,0,203088,107775,100929,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/24,DPH Only,318,138,229,0,0,0,0,0,203406,107913,101158,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/25,DPH Only,418,169,285,0,0,0,0,0,203824,108082,101443,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/26,DPH Only,230,121,151,0,0,0,0,0,204054,108203,101594,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/27,DPH Only,32,10,24,0,0,0,0,0,204086,108213,101618,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/28,DPH Only,321,97,248,0,0,0,0,0,204407,108310,101866,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/29,DPH Only,271,125,200,0,0,0,0,0,204678,108435,102066,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/06/30,DPH Only,233,97,159,0,0,0,0,0,204911,108532,102225,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/01,DPH Only,290,132,198,0,0,0,0,0,205201,108664,102423,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/02,DPH Only,354,186,234,0,0,0,0,0,205555,108850,102657,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/03,DPH Only,154,95,102,0,0,0,0,0,205709,108945,102759,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/04,DPH Only,3,3,0,0,0,0,0,0,205712,108948,102759,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/05,DPH Only,12,6,6,0,0,0,0,0,205724,108954,102765,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/06,DPH Only,348,121,265,0,0,0,0,0,206072,109075,103030,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/07,DPH Only,242,110,165,0,0,0,0,0,206314,109185,103195,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/08,DPH Only,239,132,177,0,0,0,0,0,206553,109317,103372,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/09,DPH Only,293,162,189,0,0,0,0,0,206846,109479,103561,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/10,DPH Only,110,64,79,0,0,0,0,0,206956,109543,103640,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/11,DPH Only,6,3,3,0,0,0,0,0,206962,109546,103643,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/12,DPH Only,275,131,177,0,0,0,0,0,207237,109677,103820,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
2021/07/13,DPH Only,189,104,123,0,0,0,0,0,207426,109781,103943,0,0,0,0,0,11/01/2023 05:43:00 AM,11/01/2023 07:28:13 AM,11/01/2023 08:15:11 AM
